Author: Spencer Rodgers, Date 1/8/2021, Score = 4.67339, Intercept Time = 4.25
Missile X, Missile Y, Target X, Target Y,AccelM, Separation, Time 
2072.94,1734.34,2139.69,1788.72,-6.49631,90.2982,4.02
2079.23,1737.08,2142.78,1788.72,-6.47741,86.0907,4.03
2085.52,1739.82,2145.88,1788.72,-6.45857,81.885,4.04
2091.82,1742.55,2148.98,1788.72,-6.43978,77.6811,4.05
2098.11,1745.27,2152.08,1788.72,-6.42106,73.4792,4.06
2104.41,1747.99,2155.17,1788.72,-6.40239,69.2791,4.07
2110.71,1750.7,2158.27,1788.72,-6.38379,65.0808,4.08
2117.02,1753.41,2161.37,1788.72,-6.36524,60.8844,4.09
2123.32,1756.11,2164.46,1788.72,-6.34675,56.6899,4.1
2129.63,1758.81,2167.56,1788.72,-6.32831,52.4973,4.11
2135.94,1761.5,2170.66,1788.72,-6.30994,48.3066,4.12
2142.25,1764.18,2173.75,1788.72,-6.29162,44.1178,4.13
2148.57,1766.86,2176.85,1788.72,-6.27337,39.9311,4.14
2154.89,1769.53,2179.95,1788.72,-6.25516,35.7463,4.15
2161.21,1772.2,2183.05,1788.72,-6.23702,31.5638,4.16
2167.53,1774.86,2186.14,1788.72,-6.21893,27.3837,4.17
2173.86,1777.51,2189.24,1788.72,-6.2009,23.2062,4.18
2180.18,1780.16,2192.34,1788.72,-6.18293,19.032,4.19
2186.51,1782.81,2195.43,1788.72,-6.16502,14.8625,4.2
2192.85,1785.45,2198.53,1788.72,-6.14716,10.701,4.21
2199.18,1788.08,2201.63,1788.72,-6.12935,6.55944,4.22
2205.52,1790.71,2204.72,1788.72,-6.11161,2.52911,4.23
2211.86,1793.33,2207.82,1788.72,-6.09392,2.13977,4.24
